권역,시군,읍면동,주용도,용도지역,건물유형,건축년도,규모,건폐율(%),거래유형,매도자,매수자,대지(평),연면적(평),거래금액(만원),대지평단가(만원),연면적평단가(만원),거래월,신규
남부,시흥시,배곧동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,개인,0,14.1,12600,0,893.6,2026-03,
남부,시흥시,정왕동,공장,일반공업,일반,1994,중형(500~2천평),39.0,중개거래,법인,법인,519.5,202.7,390910,752.5,1928.8,2026-04,
남부,시흥시,정왕동,공장,일반공업,일반,1994,중형(500~2천평),40.3,중개거래,법인,법인,502.2,202.4,385490,767.7,1904.5,2026-04,
남부,시흥시,능곡동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,법인,0,11.3,25929,0,2294.9,2026-04,
남부,시흥시,광석동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,39.4,50500,0,1282.0,2026-04,
남부,시흥시,광석동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,26.0,30000,0,1153.2,2026-04,
남부,시흥시,정왕동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,개인,0,54.5,24000,0,440.8,2026-04,
남부,시흥시,정왕동,공장,일반공업,일반,2001,중형(500~2천평),74.1,직거래,법인,개인,500.1,370.5,377000,753.8,1017.7,2026-04,
남부,시흥시,정왕동,공장,일반공업,일반,2002,중형(500~2천평),7.9,중개거래,법인,법인,1025.3,80.6,120000,117.0,1489.1,2026-04,
남부,시흥시,정왕동,공장,일반공업,일반,2002,중형(500~2천평),30.3,중개거래,법인,법인,1025.3,310.2,460000,448.7,1483.1,2026-04,
남부,시흥시,정왕동,공장,일반공업,일반,2002,중형(500~2천평),21.0,중개거래,법인,법인,1025.3,215.6,320000,312.1,1484.5,2026-04,
남부,시흥시,정왕동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,개인,0,58.1,22000,0,378.8,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,7.6,11300,0,1494.8,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,46.4,57500,0,1238.0,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,13.7,16950,0,1239.9,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,10.8,13350,0,1241.1,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,13.3,16550,0,1241.7,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,12.0,14850,0,1241.6,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,15.7,19450,0,1238.9,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,13.7,16750,0,1225.3,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,10.8,13200,0,1227.1,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,13.3,16350,0,1226.7,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,12.0,14700,0,1229.0,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,15.7,19250,0,1226.1,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,13.7,16600,0,1214.3,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,10.8,13050,0,1213.2,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,13.3,16150,0,1211.7,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,12.0,14500,0,1212.3,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,13.3,16200,0,1214.4,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,15.7,19050,0,1213.4,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,51.4,54000,0,1050.1,2026-04,
남부,시흥시,대야동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,법인,0,29.1,32200,0,1106.1,2026-04,
남부,시흥시,정왕동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,개인,0,46.3,28000,0,604.8,2026-04,
남부,시흥시,배곧동,공장,준주거,집합,2019,소형(~500평),0,중개거래,개인,법인,0,39.9,33000,0,826.3,2026-04,
남부,시흥시,배곧동,공장,준주거,집합,2019,소형(~500평),0,중개거래,개인,법인,0,41.2,34000,0,824.4,2026-04,
남부,시흥시,배곧동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,개인,0,10.3,22771,0,2216.0,2026-04,
남부,시흥시,정왕동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,법인,0,20.4,17400,0,852.2,2026-04,
남부,시흥시,정왕동,공장,일반공업,일반,,중형(500~2천평),59.6,중개거래,개인,법인,505.9,301.7,360000,711.6,1193.1,2026-05,
남부,시흥시,정왕동,공장,일반공업,일반,2021,중형(500~2천평),87.6,중개거래,법인,개인,500.0,437.8,490000,979.9,1119.1,2026-05,
남부,시흥시,정왕동,공장,준공업,일반,2008,소형(~500평),89.4,중개거래,개인,개인,249.9,223.4,212500,850.4,951.4,2026-05,
남부,시흥시,배곧동,공장,준주거,집합,2024,소형(~500평),0,직거래,개인,개인,0,10.7,15000,0,1397.2,2026-05,
남부,시흥시,조남동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,23.6,17000,0,719.4,2026-05,
남부,시흥시,정왕동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,법인,0,47.3,44000,0,931.0,2026-05,
남부,시흥시,매화동,공장,일반공업,일반,2021,소형(~500평),85.8,중개거래,법인,법인,499.7,428.7,740000,1480.8,1726.3,2026-06,NEW
남부,시흥시,정왕동,창고시설,준공업,일반,2017,소형(~500평),72.6,중개거래,개인,법인,103.7,75.2,92000,887.3,1222.8,2026-06,
남부,시흥시,정왕동,공장,일반공업,집합,2018,소형(~500평),0,중개거래,법인,법인,0,9.4,8000,0,855.6,2026-06,
남부,시흥시,정왕동,공장,일반공업,집합,2018,소형(~500평),0,중개거래,개인,법인,0,79.6,75000,0,941.8,2026-06,
남부,시흥시,정왕동,공장,일반공업,일반,2003,중형(500~2천평),83.7,중개거래,개인,법인,500.3,418.5,395000,789.5,943.8,2026-06,
남부,시흥시,배곧동,공장,준주거,집합,2019,소형(~500평),0,중개거래,개인,개인,0,35.4,17000,0,479.9,2026-06,
남부,시흥시,정왕동,공장,준공업,집합,2015,소형(~500평),0,중개거래,개인,개인,0,144.6,162000,0,1120.6,2026-06,
남부,시흥시,정왕동,공장,준공업,집합,2015,소형(~500평),0,중개거래,개인,개인,0,20.2,23000,0,1138.2,2026-06,
남부,시흥시,정왕동,공장,일반공업,일반,2003,중형(500~2천평),97.1,중개거래,법인,법인,1158.2,1124.6,820000,708.0,729.1,2026-06,
남부,시흥시,은행동,공장,준주거,집합,,소형(~500평),0,중개거래,법인,개인,0,39.2,34500,0,880.0,2026-06,
남부,군포시,당정동,공장,일반공업,집합,2020,소형(~500평),0,중개거래,법인,법인,0,43.9,49000,0,1116.0,2025-07,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,법인,법인,0,32.4,36000,0,1110.6,2025-07,
남부,군포시,당정동,공장,일반공업,집합,2018,소형(~500평),0,중개거래,개인,법인,0,54.2,59000,0,1088.8,2025-07,
남부,군포시,당정동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,개인,0,19.4,15500,0,798.3,2025-08,
남부,군포시,당정동,공장,일반공업,집합,2020,소형(~500평),0,직거래,개인,법인,0,8.6,12000,0,1393.9,2025-07,
남부,군포시,부곡동,공장,일반공업,일반,2019,중형(500~2천평),81.4,중개거래,법인,법인,986.2,803.1,1140000,1156.0,1419.5,2025-08,
남부,군포시,당정동,공장,일반공업,일반,1990,소형(~500평),167.2,중개거래,개인,개인,280.7,469.3,411991,1467.6,877.8,2025-08,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,51.0,45700,0,896.1,2025-08,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,법인,법인,0,49.9,60000,0,1202.8,2025-08,
남부,군포시,당정동,공장,일반공업,집합,2001,소형(~500평),0,중개거래,법인,개인,0,69.0,35000,0,507.5,2026-04,
남부,군포시,부곡동,공장,준공업,집합,2021,소형(~500평),0,직거래,개인,법인,0,10.3,13647,0,1324.5,2025-08,
남부,군포시,당정동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,개인,법인,0,12.1,14900,0,1232.6,2025-08,
남부,군포시,당정동,공장,일반공업,집합,2018,소형(~500평),0,중개거래,법인,개인,0,36.5,41500,0,1136.5,2025-08,
남부,군포시,당정동,공장,일반공업,집합,2011,소형(~500평),0,중개거래,법인,법인,0,39.6,38500,0,971.7,2025-09,
남부,군포시,당동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,개인,법인,0,66.3,43000,0,648.4,2025-09,
남부,군포시,당정동,공장,일반공업,일반,2023,소형(~500평),462.0,중개거래,법인,법인,380.8,1759.7,1389925,3649.6,789.9,2025-09,
남부,군포시,당정동,공장,일반공업,집합,1998,소형(~500평),0,중개거래,법인,법인,0,116.0,70000,0,603.4,2025-09,
남부,군포시,당정동,공장,일반공업,집합,2001,소형(~500평),0,중개거래,법인,법인,0,69.0,33250,0,482.1,2025-09,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,49.3,46500,0,943.6,2025-09,
남부,군포시,당정동,공장,일반공업,집합,2011,소형(~500평),0,중개거래,법인,법인,0,37.6,32000,0,851.7,2025-10,
남부,군포시,당정동,공장,일반공업,일반,,소형(~500평),63.2,중개거래,개인,법인,350.9,221.6,525000,1496.2,2369.0,2025-10,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,개인,법인,0,42.9,49000,0,1141.1,2025-10,
남부,군포시,당정동,공장,일반공업,집합,1997,소형(~500평),0,직거래,개인,법인,0,63.9,32000,0,500.6,2025-10,
남부,군포시,당정동,공장,일반공업,집합,1998,소형(~500평),0,중개거래,법인,법인,0,149.9,91800,0,612.3,2025-11,
남부,군포시,금정동,공장,일반공업,집합,2004,소형(~500평),0,직거래,개인,법인,0,92.1,85000,0,922.8,2025-11,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,직거래,개인,개인,0,50.0,43500,0,870.0,2025-11,
남부,군포시,당정동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,개인,0,133.0,71500,0,537.8,2025-11,
남부,군포시,당정동,공장,일반공업,집합,2020,소형(~500평),0,중개거래,개인,개인,0,18.8,15000,0,797.5,2025-12,
남부,군포시,금정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,90.0,85000,0,944.5,2025-12,
남부,군포시,금정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,개인,개인,0,43.7,30000,0,686.3,2025-12,
남부,군포시,금정동,공장,일반공업,집합,2004,소형(~500평),0,직거래,개인,법인,0,92.0,85000,0,924.2,2026-01,
남부,군포시,금정동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,개인,법인,0,49.9,47000,0,942.0,2026-01,
남부,군포시,부곡동,공장,준공업,집합,2021,소형(~500평),0,중개거래,개인,개인,0,10.3,11300,0,1096.8,2026-01,
남부,군포시,부곡동,공장,준공업,집합,2021,소형(~500평),0,중개거래,개인,개인,0,11.7,12700,0,1086.2,2026-01,
남부,군포시,당정동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,개인,0,24.6,24200,0,983.4,2026-01,
남부,군포시,당정동,공장,일반공업,집합,2018,소형(~500평),0,중개거래,개인,법인,0,50.7,60300,0,1190.1,2026-01,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,직거래,개인,법인,0,100.7,89000,0,884.0,2026-02,
남부,군포시,금정동,공장,일반공업,집합,2004,소형(~500평),0,직거래,개인,법인,0,45.0,44000,0,977.8,2026-02,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,법인,개인,0,71.0,60000,0,845.0,2026-02,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,법인,개인,0,34.8,30000,0,860.9,2026-02,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,직거래,개인,법인,0,100.7,103000,0,1023.0,2026-02,
남부,군포시,금정동,창고시설,일반공업,집합,2003,소형(~500평),0,직거래,법인,법인,0,9.8,3000,0,306.1,2026-02,
남부,군포시,당정동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,법인,0,69.0,39000,0,565.5,2026-02,
남부,군포시,당정동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,개인,개인,0,17.0,26000,0,1528.3,2026-02,
남부,군포시,당정동,공장,일반공업,집합,2019,소형(~500평),0,직거래,법인,법인,0,37.7,57190,0,1517.7,2026-03,
남부,군포시,당정동,공장,일반공업,집합,2019,소형(~500평),0,직거래,법인,법인,0,25.9,30650,0,1183.8,2026-03,
남부,군포시,당정동,공장,일반공업,집합,2019,소형(~500평),0,직거래,법인,법인,0,24.3,28160,0,1160.9,2026-03,
남부,군포시,금정동,공장,일반공업,일반,2017,소형(~500평),321.2,중개거래,법인,법인,152.4,489.4,450000,2953.4,919.4,2026-03,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,46.4,39000,0,840.5,2026-03,
남부,군포시,금정동,공장,일반공업,일반,1995,소형(~500평),205.6,중개거래,개인,법인,100.0,205.7,225000,2249.2,1093.8,2026-03,
남부,군포시,당정동,공장,일반공업,집합,2011,소형(~500평),0,중개거래,개인,개인,0,39.6,34500,0,870.7,2026-03,
남부,군포시,당정동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,법인,0,53.5,45000,0,840.7,2026-04,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,개인,개인,0,46.8,52000,0,1111.2,2026-04,
남부,군포시,금정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,131.1,82000,0,625.3,2026-05,
남부,군포시,금정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,법인,법인,0,137.4,133000,0,968.2,2026-05,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,법인,법인,0,86.6,97000,0,1119.8,2026-05,
남부,군포시,당정동,공장,일반공업,집합,1998,소형(~500평),0,중개거래,법인,개인,0,100.2,65000,0,648.8,2026-05,
남부,군포시,당정동,공장,일반공업,집합,2011,소형(~500평),0,중개거래,법인,법인,0,40.0,33700,0,843.4,2026-05,
남부,군포시,당정동,공장,일반공업,집합,2011,소형(~500평),0,중개거래,법인,법인,0,39.9,34800,0,871.4,2026-05,
남부,군포시,금정동,공장,일반공업,일반,2002,소형(~500평),213.1,중개거래,개인,법인,220.3,469.3,390000,1770.5,831.0,2026-05,
남부,군포시,산본동,공장,일반공업,일반,2003,소형(~500평),39.9,중개거래,법인,법인,222.0,88.6,285000,1283.6,3217.7,2026-05,
남부,군포시,당정동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,법인,0,100.4,87500,0,871.1,2026-06,
남부,군포시,당정동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,법인,0,23.5,33500,0,1424.9,2026-06,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,49.4,45000,0,911.2,2026-06,
남부,군포시,당정동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,법인,개인,0,38.2,37000,0,967.5,2026-06,
남부,군포시,산본동,공장,일반공업,일반,2003,소형(~500평),297.3,중개거래,법인,법인,303.7,903.1,850000,2798.7,941.2,2026-06,
남부,군포시,당정동,공장,일반공업,집합,2004,소형(~500평),0,직거래,개인,개인,0,100.8,90000,0,893.1,2026-06,
남부,군포시,금정동,공장,일반공업,일반,2003,소형(~500평),262.8,중개거래,법인,개인,195.4,513.6,450000,2302.8,876.2,2026-06,
남부,의왕시,오전동,공장,일반공업,일반,,소형(~500평),196.8,중개거래,개인,법인,145.8,287.0,182878,1254.3,637.2,2025-07,
남부,의왕시,왕곡동,공장,개발제한구역,일반,,중형(500~2천평),16.7,중개거래,개인,개인,835.8,139.7,649100,776.6,4646.5,2025-07,
남부,의왕시,삼동,공장,준공업,집합,2020,소형(~500평),0,중개거래,법인,개인,0,43.1,49000,0,1136.7,2025-07,
남부,의왕시,이동,공장,준공업,집합,2021,소형(~500평),0,중개거래,개인,법인,0,38.7,49000,0,1266.5,2025-07,
남부,의왕시,포일동,공장,준주거,집합,2014,소형(~500평),0,중개거래,개인,법인,0,35.4,46600,0,1316.3,2025-07,
남부,의왕시,포일동,공장,준주거,집합,2018,소형(~500평),0,직거래,개인,개인,0,14.5,17500,0,1203.0,2025-07,
남부,의왕시,삼동,공장,준공업,집합,2020,소형(~500평),0,중개거래,개인,개인,0,18.4,22000,0,1192.8,2025-08,
